Pincode,City,State,is_oda,Zone
209870,Miyanganj,Uttar Pradesh,ODA,North2
494004,Jagdalpur,Chhattisgarh,ODA,Central2
494001,Jagdalpur,Chhattisgarh,No,Central2
515672,Anantapur,Andhra Pradesh,ODA,South2
494445,Jagdalpur,Chhattisgarh,ODA,Central2
392150,Jambusar,Gujarat,No,Guj2
361013,Kalavad,Gujarat,No,Guj2
505425,Dharmapuri-TS,Telangana,No,
413211,Kurduwadi,Maharashtra,No,Mah2
210507,Hamirpur-UP,Uttar Pradesh,No,North2
495450,Korba,Chhattisgarh,No,Central2
571212,Virajpet,Karnataka,No,
494223,Bastar,Chhattisgarh,No,Central2
521121,Avanigadda,Andhra Pradesh,ODA,South2
531081,Koruprolu,Andhra Pradesh,No,South2
494221,Jagdalpur,Chhattisgarh,No,Central2
450881,Nepanagar,Madhya Pradesh,No,Central2
210502,Hamirpur-UP,Uttar Pradesh,No,North2
532201,Tekkali,Andhra Pradesh,ODA,South2
581341,Honnavar,Karnataka,No,
515241,Gorantla,Andhra Pradesh,No,South2
392180,Jambusar,Gujarat,No,Guj2
521122,Avanigadda,Andhra Pradesh,ODA,South2
413120,Indapur,Maharashtra,No,Mah2
737139,Ravangla,Sikkim,No,
391421,Jambusar,Gujarat,No,Guj2
583120,Kurugodu,Karnataka,No,
505526,Dharmapuri-TS,Telangana,No,
413212,Indapur,Maharashtra,No,Mah2
494442,Jagdalpur,Chhattisgarh,No,Central2
521120,Avanigadda,Andhra Pradesh,No,South2
685606,Iddukki,Kerala,No,Kerala
172030,Kumarsain,Himachal Pradesh,No,
685602,Iddukki,Kerala,No,Kerala
507166,Kothagudem,Telangana,ODA,
496551,Baramkela,Chhattisgarh,No,Central2
494222,Bastar,Chhattisgarh,No,Central2
737116,Mangan,Sikkim,ODA,
415212,Patan-MH,Maharashtra,No,Mah2
335504,Bhadra,Rajasthan,No,North2
581203,Hangal,Karnataka,No,
509376,Achampet,Andhra Pradesh,No,South2
524323,Nellore,Andhra Pradesh,No,South2
577118,Koppa-ka,Karnataka,No,
495684,Korba,Chhattisgarh,No,Central2
581338,Honnavar,Karnataka,No,
825322,Barki Saria,Jharkhand,ODA,East2
415211,Patan-MH,Maharashtra,No,Mah2
736133,Cooch Behar,West Bengal,No,
470221,Sagar,Madhya Pradesh,No,Central2
494005,Jagdalpur,Chhattisgarh,No,Central2
413210,Kurduwadi,Maharashtra,No,Mah2
304507,Kekri,Rajasthan,No,North2
494224,Bastar,Chhattisgarh,No,Central2
585227,Mannaekhelli,Karnataka,No,
392040,Jambusar,Gujarat,No,Guj2
392110,Jambusar,Gujarat,No,Guj2
522415,Piduguralla,Andhra Pradesh,No,South2
531082,Koruprolu,Andhra Pradesh,No,South2
737101,Gangtok,Sikkim,No,
509401,Achampet,Telangana,No,
581197,Hangal,Karnataka,No,
583121,Siruguppa,Karnataka,No,
509201,Achampet,Andhra Pradesh,No,South2
415206,Patan-MH,Maharashtra,No,Mah2
415520,Patan-MH,Maharashtra,No,Mah2
585310,Jewargi,Karnataka,No,
391810,Jambusar,Gujarat,No,Guj2
531083,Koruprolu,Andhra Pradesh,No,South2
507120,Kothagudem,Andhra Pradesh,No,South2
583122,Siruguppa,Karnataka,No,
412211,Shirur,Maharashtra,ODA,Mah2
581102,Hangal,Karnataka,No,
335511,Bhadra,Rajasthan,No,North2
518216,Dhone,Andhra Pradesh,No,South2
584167,Siruguppa,Karnataka,No,
414306,Shirur,Maharashtra,No,Mah2
335503,Bhadra,Rajasthan,No,North2
143116,Tarsikka,Punjab,No,North2
521328,Avanigadda,Andhra Pradesh,No,South2
495691,Dabhra,Chhattisgarh,No,Central2
737126,Namchi,Sikkim,No,
171213,Kumarsain,Himachal Pradesh,No,
515341,Gorantla,Andhra Pradesh,No,South2
451447,Barwani,Madhya Pradesh,ODA,Central2
224231,Akbarpur,Uttar Pradesh,No,North2
431101,Aurangabad,Maharashtra,No,Mah2
509375,Achampet,Andhra Pradesh,ODA,South2
496554,Baramkela,Chhattisgarh,No,Central2
522414,Piduguralla,Andhra Pradesh,No,South2
835225,Tamar,Jharkhand,No,East2
583114,Siruguppa,Karnataka,No,
261405,Sitapur,Uttar Pradesh,No,North2
143149,Tarsikka,Punjab,No,North2
507316,Kothagudem,Andhra Pradesh,No,South2
581104,Hangal,Karnataka,No,
844101,Patna,Bihar,No,East1
341503,Degana,Rajasthan,No,North2
212107,Shankargarh,Uttar Pradesh,No,North2
638057,Erode,Tamil Nadu,No,South2
483880,Vijayraghavgarh,Madhya Pradesh,No,Central2
574238,Panja,Karnataka,No,
638053,Erode,Tamil Nadu,No,South2
385310,Dhanera,Gujarat,No,Guj2
638112,Erode,Tamil Nadu,No,South2
491337,Mungeli,Chhattisgarh,ODA,Central2
591315,Ugar,Karnataka,No,
571235,Shanivarasanthe,Karnataka,No,
385545,Dhanera,Gujarat,No,Guj2
638054,Erode,Tamil Nadu,No,South2
638056,Erode,Tamil Nadu,No,South2
306022,Khinwara,Rajasthan,No,North2
628151,Tiruchendur,Tamil Nadu,No,South2
577436,Thirthahalli,Karnataka,No,
638052,Erode,Tamil Nadu,No,South2
572225,Turuvukere,Karnataka,No,
577414,Thirthahalli,Karnataka,ODA,
572220,Turuvukere,Karnataka,No,
572211,Turuvukere,Karnataka,No,
825403,Godabar,Jharkhand,No,East2
577432,Thirthahalli,Karnataka,No,
341504,Degana,Rajasthan,No,North2
638055,Erode,Tamil Nadu,No,South2
272270,Menhdawal,Uttar Pradesh,No,North2
272199,Menhdawal,Uttar Pradesh,No,North2
768215,Bamra,Odisha,No,East2
521129,Avanigadda,Andhra Pradesh,ODA,South2
441702,Sadak Arjuni,Maharashtra,No,Mah2
460110,Athner,Madhya Pradesh,No,Central2
391150,Nasvadi,Gujarat,No,Guj2
770022,Bamra,Odisha,No,East2
460668,Athner,Madhya Pradesh,No,Central2
306502,Khinwara,Rajasthan,No,North2
391152,Nasvadi,Gujarat,No,Guj2
577125,Thirthahalli,Karnataka,No,
577448,Thirthahalli,Karnataka,No,
272154,Menhdawal,Uttar Pradesh,No,North2
768228,Bamra,Odisha,No,East2
416108,Jaysingpur,Maharashtra,No,Mah2
591316,Ugar,Karnataka,No,
678597,Karimba,Kerala,No,Kerala
577232,Thirthahalli,Karnataka,ODA,
505504,Mahadevpur,Telangana,ODA,
584128,Sindhanur,Karnataka,ODA,
341518,Merta,Rajasthan,No,North2
638103,Tirupur,Tamil Nadu,No,South2
586116,Muddebihal,Karnataka,No,
360531,Jamjodhpur,Gujarat,ODA,Guj2
804404,Khizasarai,Bihar,No,East2
415512,Rahimatpur,Maharashtra,No,Mah2
586129,Muddebihal,Karnataka,No,
833217,Noamundi,Jharkhand,ODA,East2
583217,Haveri,Karnataka,No,
823311,Khizasarai,Bihar,No,East2
628209,Tiruchendur,Tamil Nadu,ODA,South2
572227,Turuvukere,Karnataka,No,
586212,Muddebihal,Karnataka,No,
784526,Mangaldoi,Assam,No,NE
586245,Muddebihal,Karnataka,No,
577440,Thirthahalli,Karnataka,ODA,
678632,Karimba,Kerala,No,Kerala
573137,Shanivarasanthe,Karnataka,No,
571231,Shanivarasanthe,Karnataka,No,
415019,Satara,Maharashtra,No,Mah2
584132,Sindhanur,Karnataka,ODA,
586124,Muddebihal,Karnataka,No,
416110,Ichalkaranji,Maharashtra,No,Mah2
577246,Thirthahalli,Karnataka,ODA,
504207,Luxettipet,Telangana,No,
341511,Merta,Rajasthan,No,North2
212108,Shankargarh,Uttar Pradesh,No,North2
495112,Ratanpur,Chhattisgarh,ODA,Central2
272271,Menhdawal,Uttar Pradesh,No,North2
311803,Gangapur-RJ,Rajasthan,No,North2
638051,Erode,Tamil Nadu,No,South2
464220,Ganj Basoda,Madhya Pradesh,ODA,Central2
311402,Gangapur-RJ,Rajasthan,No,North2
311804,Gangapur-RJ,Rajasthan,No,North2
464258,Ganj Basoda,Madhya Pradesh,ODA,Central2
495442,Ratanpur,Chhattisgarh,ODA,Central2
768224,Bamra,Odisha,No,East2
782144,Nagaon,Assam,ODA,NE
231211,Mirzapur,Uttar Pradesh,No,North2
584138,Lingasugur,Karnataka,ODA,
586213,Muddebihal,Karnataka,No,
495113,Ratanpur,Chhattisgarh,ODA,Central2
585219,Muddebihal,Karnataka,No,
833218,Noamundi,Jharkhand,ODA,East2
506172,Tadvai,Andhra Pradesh,No,South2
782142,Nagaon,Assam,ODA,NE
521125,Avanigadda,Andhra Pradesh,ODA,South2
577415,Thirthahalli,Karnataka,No,
574224,Belthangady,Karnataka,ODA,
415511,Satara,Maharashtra,No,Mah2
441807,Sadak Arjuni,Maharashtra,No,Mah2
172106,Sangla,Himachal Pradesh,No,
574216,Belthangady,Karnataka,ODA,
415107,Rahimatpur,Maharashtra,No,Mah2
495330,Mungeli,Chhattisgarh,No,Central2
574240,Belthangady,Karnataka,ODA,
574228,Belthangady,Karnataka,ODA,
591223,Ugar,Karnataka,No,
844102,Patna,Bihar,ODA,East1
841508,Bhore,Bihar,No,East2
574217,Belthangady,Karnataka,ODA,
584126,Devadurga,Karnataka,No,
574214,Belthangady,Karnataka,ODA,
841441,Bhore,Bihar,No,East2
584116,Devadurga,Karnataka,No,
382760,Viramgam,Gujarat,No,Guj2
678591,Karimba,Kerala,No,Kerala
768221,Bamra,Odisha,No,East2
581108,Haveri,Karnataka,No,
172104,Jeori,Himachal Pradesh,No,
382765,Viramgam,Gujarat,No,Guj2
802223,Sandesh,Bihar,No,East2
495115,Mungeli,Chhattisgarh,No,Central2
495334,Mungeli,Chhattisgarh,No,Central2
341515,Degana,Rajasthan,No,North2
341514,Degana,Rajasthan,No,North2
802201,Sandesh,Bihar,No,East2
506165,Tadvai,Andhra Pradesh,No,South2
583216,Haveri,Karnataka,No,
802206,Sandesh,Bihar,No,East2
212205,Bharwari,Uttar Pradesh,ODA,North2
212217,Bharwari,Uttar Pradesh,ODA,North2
841426,Bhore,Bihar,No,East2
382745,Viramgam,Gujarat,No,Guj2
577422,Thirthahalli,Karnataka,No,
802203,Sandesh,Bihar,No,East2
571236,Shanivarasanthe,Karnataka,No,
212204,Bharwari,Uttar Pradesh,ODA,North2
802164,Sandesh,Bihar,No,East2
572215,Turuvukere,Karnataka,No,
306503,Khinwara,Rajasthan,No,North2
415116,Rahimatpur,Maharashtra,No,Mah2
574198,Belthangady,Karnataka,ODA,
848301,KalyanpurBR,Bihar,No,East2
504206,Luxettipet,Telangana,No,
848302,KalyanpurBR,Bihar,No,East2
507136,Tadvai,Andhra Pradesh,No,South2
271206,Balrampur,Uttar Pradesh,No,North2
583229,Sindhanur,Karnataka,No,
572221,Turuvukere,Karnataka,No,
848133,KalyanpurBR,Bihar,No,East2
847301,KalyanpurBR,Bihar,No,East2
770076,Sundargarh,Odisha,No,East2
770021,Sundargarh,Odisha,No,East2
770013,Sundargarh,Odisha,No,East2
770024,Sundargarh,Odisha,No,East2
412214,UrliKanchan,Maharashtra,No,Mah2
824303,KankerBR,Bihar,No,East2
412110,Pune,Maharashtra,No,Mah1
770072,Sundargarh,Odisha,No,East2
770012,Sundargarh,Odisha,No,East2
848160,Dalsingh Sarai,Bihar,No,East2
412104,Saswad,Maharashtra,No,Mah2
824302,Aurangabad-BR,Bihar,No,East2
679332,Nilambur,Kerala,No,Kerala
585214,Gurmatkal,Karnataka,No,
679344,Nilambur,Kerala,No,Kerala
845455,Narkatiaganj,Bihar,ODA,East2
583222,Hospet,Karnataka,ODA,
574202,Puttur,Karnataka,No,
574258,Puttur,Karnataka,No,
574326,Puttur,Karnataka,ODA,
847308,Benipatti,Bihar,No,East2
847225,Benipatti,Bihar,No,East2
586113,Bijapur,Karnataka,No,
574201,Puttur,Karnataka,No,
847240,Benipatti,Bihar,No,East2
679331,Nilambur,Kerala,No,Kerala
845451,Narkatiaganj,Bihar,ODA,East2
586125,Bijapur,Karnataka,No,
587330,Jamkhandi,Karnataka,No,
847230,Benipatti,Bihar,ODA,East2
472331,Jatara,Madhya Pradesh,No,Central2
574241,Puttur,Karnataka,No,
574325,Puttur,Karnataka,No,
221201,Bhadohi,Uttar Pradesh,ODA,North2
574210,Puttur,Karnataka,No,
574203,Puttur,Karnataka,No,
327801,Kushalgarh,Rajasthan,ODA,North2
327606,Kushalgarh,Rajasthan,ODA,North2
472118,Jatara,Madhya Pradesh,No,Central2
845414,Chakia,Bihar,No,East2
327602,Kushalgarh,Rajasthan,ODA,North2
845106,Narkatiaganj,Bihar,No,East2
472221,Jatara,Madhya Pradesh,No,Central2
671543,Poinachi,Kerala,No,Kerala
671541,Poinachi,Kerala,No,Kerala
584125,Lingasugur,Karnataka,ODA,
689590,Changanacherry,Kerala,No,Kerala
679333,chungatra,Kerala,No,Kerala
679334,chungatra,Kerala,No,Kerala
689574,Haripad,Kerala,No,Kerala
689595,Haripad,Kerala,No,Kerala
843314,Sitamarhi,Bihar,ODA,East2
413253,Solapur,Maharashtra,No,Mah2
533001,Kakinada,Andhra Pradesh,No,South2
521311,Vijayawada,Andhra Pradesh,No,South2
521321,Pedapadu,Andhra Pradesh,No,South2
533016,Kakinada,Andhra Pradesh,No,South2
533462,Kakinada,Andhra Pradesh,No,South2
521312,Vijayawada,Andhra Pradesh,No,South2
533007,Kakinada,Andhra Pradesh,ODA,South2
210505,Hamirpur-UP,Uttar Pradesh,ODA,North2
523003,Kakinada,Andhra Pradesh,No,South2
210301,Hamirpur-UP,Uttar Pradesh,No,North2
533008,Kakinada,Andhra Pradesh,No,South2
533005,Kakinada,Andhra Pradesh,No,South2
533002,Kakinada,Andhra Pradesh,No,South2
533461,Kakinada,Andhra Pradesh,No,South2
521106,Pedapadu,Andhra Pradesh,ODA,South2
533006,Kakinada,Andhra Pradesh,No,South2
533003,Kakinada,Andhra Pradesh,No,South2
737121,Jorethang,Sikkim,ODA,
507164,Sathupally,Telangana,ODA,
533004,Kakinada,Andhra Pradesh,No,South2
843324,Sitamarhi,Bihar,No,East2
212631,Hamirpur-UP,Uttar Pradesh,No,North2
507306,Sathupally,Telangana,ODA,
392130,Dahej,Gujarat,ODA,Guj2
785630,Jorhat,Assam,No,NE
785634,Jorhat,Assam,No,NE
785009,Jorhat,Assam,No,NE
785616,Jorhat,Assam,ODA,NE
785635,Jorhat,Assam,ODA,NE
591263,Nipani,Karnataka,ODA,
785111,Jorhat,Assam,ODA,NE
785620,Jorhat,Assam,ODA,NE
785632,Jorhat,Assam,No,NE
587119,Jamkhandi,Karnataka,No,
785015,Jorhat,Assam,ODA,NE
785003,Jorhat,Assam,ODA,NE
785016,Jorhat,Assam,ODA,NE
785681,Teok,Assam,ODA,NE
785682,Teok,Assam,ODA,NE
785013,Jorhat,Assam,No,NE
785002,Jorhat,Assam,ODA,NE
785005,Jorhat,Assam,No,NE
785004,Jorhat,Assam,No,NE
785001,Jorhat,Assam,No,NE
784165,Narayanpur,Assam,ODA,NE
785112,Teok,Assam,ODA,NE
587117,Mudhol,Karnataka,No,
587319,Mudhol,Karnataka,ODA,
782104,Morigaon,Assam,ODA,NE
785602,Sarupathar,Assam,ODA,NE
793005,Shillong,Meghalaya,ODA,NE
785007,Jorhat,Assam,No,NE
782106,Morigaon,Assam,ODA,NE
793011,Shillong,Meghalaya,No,NE
785638,Teok,Assam,ODA,NE
785113,Jorhat,Assam,ODA,NE
587122,Mudhol,Karnataka,No,
793019,Shillong,Meghalaya,ODA,NE
782412,Morigaon,Assam,ODA,NE
785700,Teok,Assam,No,NE
785008,Jorhat,Assam,No,NE
793016,Shillong,Meghalaya,No,NE
587317,Mahalingpur,Karnataka,ODA,
782410,Morigaon,Assam,No,NE
587313,Mudhol,Karnataka,No,
785633,Jorhat,Assam,ODA,NE
591136,Mudhol,Karnataka,No,
793022,Shillong,Meghalaya,No,NE
783124,Dudhnoi,Assam,ODA,NE
784161,Itanagar,Assam,ODA,NE
785011,Jorhat,Assam,ODA,NE
783125,Goalpara,Assam,ODA,NE
785631,Jorhat,Assam,ODA,NE
785018,Jorhat,Assam,ODA,NE
587121,Mudhol,Karnataka,No,
783101,Goalpara,Assam,ODA,NE
587113,Mudhol,Karnataka,No,
781320,Tihu,Assam,ODA,NE
785704,Jorhat,Assam,ODA,NE
793008,Shillong,Meghalaya,No,NE
791111,Itanagar,Arunachal Pradesh,No,NE
591242,Chikodi,Karnataka,No,
785601,Sarupathar,Assam,ODA,NE
591120,Khanapur,Karnataka,No,
793018,Shillong,Meghalaya,No,NE
783126,Goalpara,Assam,ODA,NE
587204,Bagalkot,Karnataka,ODA,
783122,Dudhnoi,Assam,ODA,NE
785006,Jorhat,Assam,No,NE
785101,Jorhat,Assam,No,NE
793017,Shillong,Meghalaya,No,NE
783120,Goalpara,Assam,ODA,NE
581365,Dandeli,Karnataka,No,
785010,Jorhat,Assam,No,NE
591216,Chikodi,Karnataka,ODA,
781368,Tamulpur,Assam,No,NE
784527,Tamulpur,Assam,No,NE
781372,Tihu,Assam,No,NE
785636,Teok,Assam,ODA,NE
785661,Teok,Assam,ODA,NE
785680,Teok,Assam,ODA,NE
785683,Teok,Assam,ODA,NE
785107,Teok,Assam,ODA,NE
793002,Shillong,Meghalaya,No,NE
783382,Goalpara,Assam,No,NE
591101,Gokak,Karnataka,No,
782105,Morigaon,Assam,No,NE
787055,Dhakuakhana,Assam,ODA,NE
781360,Tamulpur,Assam,No,NE
782108,Nagaon,Assam,ODA,NE
591310,Mahalingpur,Karnataka,ODA,
581101,Haveri,Karnataka,No,
517588,Gummudipoondi,Andhra Pradesh,No,South2
787053,Dhakuakhana,Assam,ODA,NE
517541,Tada,Andhra Pradesh,No,South2
591122,Gokak,Karnataka,No,
785012,Jorhat,Assam,ODA,NE
581128,Haveri,Karnataka,No,
785014,Jorhat,Assam,ODA,NE
783121,Goalpara,Assam,ODA,NE
784164,Itanagar,Assam,ODA,NE
797112,Dimapur,Nagaland,No,
522612,Macherla,Andhra Pradesh,ODA,South2
522439,Macherla,Andhra Pradesh,ODA,South2
785621,Golaghat,Assam,No,NE
737128,Tista Bazar,Sikkim,No,
721212,Ghatal,West Bengal,ODA,
522426,Macherla,Andhra Pradesh,No,South2
522421,Macherla,Andhra Pradesh,ODA,South2
123503,Gurgaon,Haryana,No,North1
415702,Shringartali,Maharashtra,No,Mah2
797113,Dimapur,Nagaland,ODA,
797117,Dimapur,Nagaland,ODA,
415719,Shringartali,Maharashtra,No,Mah2
737113,Pelling,Sikkim,No,
737133,Rongli,Sikkim,No,
581411,Mundgod,Karnataka,No,
415724,Shringartali,Maharashtra,No,Mah2
721222,Ghatal,West Bengal,ODA,
402307,Mahad,Maharashtra,No,Mah2
721232,Ghatal,West Bengal,ODA,
522613,Macherla,Andhra Pradesh,ODA,South2
581349,Mundgod,Karnataka,No,
402301,Mahad,Maharashtra,No,Mah2
402305,Mahad,Maharashtra,No,Mah2
402303,Mahad,Maharashtra,No,Mah2
402302,Mahad,Maharashtra,No,Mah2
402115,Mahad,Maharashtra,No,Mah2
402306,Mahad,Maharashtra,No,Mah2
402309,Mahad,Maharashtra,No,Mah2
737111,Geyzing,Sikkim,No,
415213,Mahad,Maharashtra,No,Mah2
737131,Rongli,Sikkim,No,
721211,Ghatal,West Bengal,ODA,
415703,Shringartali,Maharashtra,No,Mah2
493551,Pithora,Chhattisgarh,No,Central2
605005,Pondicherry,Pondicherry,No,
605102,Pondicherry,Pondicherry,No,
605106,Pondicherry,Pondicherry,No,
605104,Pondicherry,Pondicherry,No,
605009,Pondicherry,Pondicherry,No,
605109,Pondicherry,Tamil Nadu,No,South2
605008,Pondicherry,Pondicherry,No,
605001,Pondicherry,Pondicherry,No,
605002,Pondicherry,Pondicherry,No,
605502,Pondicherry,Pondicherry,No,
605011,Pondicherry,Pondicherry,No,
605110,Pondicherry,Pondicherry,No,
605006,Pondicherry,Pondicherry,No,
605107,Pondicherry,Pondicherry,No,
605003,Pondicherry,Pondicherry,No,
605012,Pondicherry,Pondicherry,No,
605004,Pondicherry,Pondicherry,No,
605010,Pondicherry,Pondicherry,No,
605007,Pondicherry,Pondicherry,No,
605013,Pondicherry,Pondicherry,No,
605101,Pondicherry,Pondicherry,No,
605014,Pondicherry,Pondicherry,No,
605111,Pondicherry,Pondicherry,No,
627854,Tirunelveli,Tamil Nadu,No,South2
844120,Muzaffarpur,Bihar,No,East2
415012,Satara,Maharashtra,No,Mah2
793114,Marshillong,Meghalaya,No,NE
416235,Kolhapur,Maharashtra,No,Mah2
767016,Sonepur-OR,Odisha,No,East2
767035,Kantabanji,Odisha,No,East2
190005,Srinagar,Jammu and Kashmir,No,
854108,Korha,Bihar,No,East2
224205,Kumarganj,Uttar Pradesh,No,North2
413516,Nilanga,Maharashtra,No,Mah2
412311,Pune,Maharashtra,No,Mah1
509217,Shadnagar,Telangana,ODA,
577181,Kalasa,Karnataka,No,
767037,Titilagarh,Odisha,No,East2
534435,Dwaraka Tirumala,Andhra Pradesh,No,South2
181102,Jammu,Jammu and Kashmir,No,North3
574279,Vitla,Karnataka,No,
261208,Laharpur,Uttar Pradesh,No,North2
190020,Srinagar,Jammu and Kashmir,No,
442504,Sironcha,Maharashtra,No,Mah2
784112,Thelamara,Assam,No,NE
784111,Thelamara,Assam,No,NE
571237,Madikeri,Karnataka,ODA,
583129,Gangavathi,Karnataka,No,
283114,Fatehabad-UP,Uttar Pradesh,No,North2
493229,Tilda,Chhattisgarh,No,Central2
841101,Hajipur,Bihar,No,East2
813210,Bhagalpur,Bihar,No,East2
415514,Wai,Maharashtra,No,Mah2
190019,Srinagar,Jammu and Kashmir,No,
333302,Udaipurwati,Rajasthan,No,North2
131408,Sonipat,Haryana,No,North2
754289,Kendrapara,Odisha,No,East2
848501,Mohiuddin Nagar,Bihar,ODA,East2
486446,Rewa,Madhya Pradesh,No,Central2
626202,Kovilpatti,Tamil Nadu,No,South2
802132,Nuaon,Bihar,No,East2
487334,Gadarwara,Madhya Pradesh,No,Central2
792102,Chowkham,Arunachal Pradesh,No,NE
303105,Kotputli,Rajasthan,No,North2
131409,Sonipat,Haryana,No,North2
762015,Sonepur-OR,Odisha,No,East2
301025,Alwar,Rajasthan,No,North2
761141,Galleri,Odisha,No,East2
413222,Vairag,Maharashtra,No,Mah2
271205,Balrampur,Uttar Pradesh,No,North2
224209,Kumarganj,Uttar Pradesh,No,North2
144415,Phillaur,Punjab,No,North2
283104,Fatehabad-UP,Uttar Pradesh,No,North2
185101,Poonch,Jammu and Kashmir,No,
627202,Tirunelveli,Tamil Nadu,No,South2
481335,Waraseoni,Madhya Pradesh,No,Central2
190018,Srinagar,Jammu and Kashmir,No,
224132,Kumarganj,Uttar Pradesh,No,North2
224207,Kumarganj,Uttar Pradesh,No,North2
848506,Mohiuddin Nagar,Bihar,No,East2
464774,Gadarwara,Madhya Pradesh,No,Central2
333308,Udaipurwati,Rajasthan,No,North2
274408,Kushinagar,Uttar Pradesh,No,North2
629101,Marthandam,Tamil Nadu,No,South2
191101,Srinagar,Jammu and Kashmir,No,
572202,Tiptur,Karnataka,No,
685616,Munnar,Kerala,No,Kerala
413008,Solapur,Maharashtra,No,Mah2
193222,Kupwara,Jammu and Kashmir,No,
271209,Gonda,Uttar Pradesh,No,North2
577179,Kalasa,Karnataka,No,
854114,Korha,Bihar,No,East2
